geolocation_zip_code_prefix,Country,geolocation_city,geolocation_state,cnt
95701,Brazil,bento gonçalves,RS,6
93260,Brazil,esteio,RS,102
94198,Brazil,gravataí,RS,7
93520,Brazil,novo hamburgo,RS,60
94130,Brazil,gravataí,RS,12
94465,Brazil,viamao,RS,21
95177,Brazil,farroupilha,RS,4
97685,Brazil,itacurubi,RS,4
98805,Brazil,santo angelo,RS,12
99890,Brazil,maximiliano de almeida,RS,23
96071,Brazil,pelotas,RS,14
99215,Brazil,uniao da serra,RS,4
95718,Brazil,monte belo do sul,RS,8
96230,Brazil,santa vitoria do palmar,RS,165
96470,Brazil,pinheiro machado,RS,60
93344,Brazil,novo hamburgo,RS,16
97110,Brazil,santa maria,RS,159
98670,Brazil,humaita,RS,20
99036,Brazil,passo fundo,RS,23
99855,Brazil,sao joao da urtiga,RS,9
95055,Brazil,caxias do sul,RS,42
95170,Brazil,farroupilha,RS,72
97541,Brazil,alegrete,RS,126
98200,Brazil,ibirubá,RS,26
96880,Brazil,vera cruz,RS,80
93347,Brazil,novo hamburgo,RS,24
95680,Brazil,canela,RS,284
96081,Brazil,pelotas,RS,26
95907,Brazil,lajeado,RS,5
95054,Brazil,caxias do sul,RS,31
95600,Brazil,taquara,RS,142
98980,Brazil,porto lucena,RS,16
99457,Brazil,jacuizinho,RS,3
93540,Brazil,novo hamburgo,RS,37
92022,Brazil,canoas,RS,4
94055,Brazil,gravatai,RS,33
95330,Brazil,veranopolis,RS,172
96310,Brazil,herval,RS,33
94834,Brazil,alvorada,RS,20
94859,Brazil,alvorada,RS,27
95335,Brazil,cotipora,RS,21
93210,Brazil,sapucaia do sul,RS,22
94430,Brazil,viamao,RS,22
95538,Brazil,itati,RS,3
95084,Brazil,caxias do sul,RS,112
97250,Brazil,nova palma,RS,19
97547,Brazil,alegrete,RS,33
98130,Brazil,júlio de castilhos,RS,21
94440,Brazil,viamao,RS,43
98010,Brazil,cruz alta,RS,53
99800,Brazil,marcelino ramos,RS,14
99940,Brazil,ibiaca,RS,31
96816,Brazil,santa cruz do sul,RS,12
97020,Brazil,santa maria,RS,87
96083,Brazil,pelotas,RS,32
94190,Brazil,gravataí,RS,12
92990,Brazil,eldorado do sul,RS,134
94197,Brazil,gravatai,RS,13
97065,Brazil,santa maria,RS,39
97280,Brazil,dona francisca,RS,15
98390,Brazil,erval seco,RS,13
99380,Brazil,sao jose do herval,RS,10
99870,Brazil,sao jose do ouro,RS,49
97050,Brazil,santa maria,RS,257
97040,Brazil,santa maria,RS,20
97390,Brazil,lavras do sul,RS,28
98940,Brazil,tuparendi,RS,36
99495,Brazil,lagoa dos tres cantos,RS,4
96215,Brazil,rio grande,RS,78
95325,Brazil,vista alegre do prata,RS,7
95875,Brazil,fazenda vilanova,RS,8
95913,Brazil,lajeado,RS,68
98675,Brazil,sede nova,RS,6
98760,Brazil,chiapetta,RS,7
99460,Brazil,colorado,RS,27
99645,Brazil,entre rios do sul,RS,3
93228,Brazil,sapucaia do sul,RS,35
95160,Brazil,pinhal alto,RS,3
96825,Brazil,santa cruz do sul,RS,44
97060,Brazil,santa maria,RS,167
99840,Brazil,sananduva,RS,82
95967,Brazil,doutor ricardo,RS,5
92310,Brazil,canoas,RS,172
98370,Brazil,novo tiradentes,RS,10
95900,Brazil,lajeado,RS,354
95050,Brazil,caxias do sul,RS,43
97310,Brazil,são gabriel,RS,6
98030,Brazil,cruz alta,RS,16
93280,Brazil,esteio,RS,65
95611,Brazil,taquara,RS,8
94050,Brazil,gravatai,RS,30
95920,Brazil,boqueirão do leão,RS,4
96205,Brazil,rio grande,RS,70
95783,Brazil,pareci novo,RS,10
98400,Brazil,frederico westphalen,RS,236
99200,Brazil,guapore,RS,177
99240,Brazil,sao valentim do sul,RS,4
93110,Brazil,são leopoldo,RS,5
95865,Brazil,paverama,RS,12
94515,Brazil,viamao,RS,6
96025,Brazil,pelotas,RS,38
98415,Brazil,vista alegre,RS,6
94490,Brazil,viamao,RS,12
94500,Brazil,viamao,RS,30
97420,Brazil,sao vicente do sul,RS,31
98740,Brazil,augusto pestana,RS,32
99670,Brazil,ronda alta,RS,39
99675,Brazil,tres palmeiras,RS,16
99714,Brazil,erechim,RS,12
96090,Brazil,pelotas,RS,70
92412,Brazil,canoas,RS,19
95750,Brazil,salvador do sul,RS,52
94950,Brazil,cachoeirinha,RS,103
98905,Brazil,alegria,RS,9
99615,Brazil,trindade do sul,RS,24
93022,Brazil,são leopoldo,RS,23
97503,Brazil,uruguaiana,RS,53
97885,Brazil,pirapo,RS,5
99500,Brazil,carazinho,RS,305
99770,Brazil,aratiba,RS,23
95972,Brazil,vespasiano correa,RS,5
95088,Brazil,caxias do sul,RS,35
95890,Brazil,teutonia,RS,134
93336,Brazil,novo hamburgo,RS,65
95778,Brazil,vale real,RS,23
94140,Brazil,gravatai,RS,3
96810,Brazil,santa cruz do sul,RS,241
99051,Brazil,passo fundo,RS,49
99665,Brazil,cruzaltense,RS,5
95585,Brazil,arroio do sal,RS,54
99600,Brazil,nonoai,RS,30
93534,Brazil,novo hamburgo,RS,50
95315,Brazil,caseiros,RS,13
93611,Brazil,estancia velha,RS,6
94965,Brazil,cachoeirinha,RS,72
95975,Brazil,putinga,RS,17
93334,Brazil,novo hamburgo,RS,39
97980,Brazil,sao paulo das missoes,RS,23
93537,Brazil,novo hamburgo,RS,18
97220,Brazil,faxinal do soturno,RS,36
93290,Brazil,esteio,RS,30
95042,Brazil,caxias do sul,RS,31
98580,Brazil,coronel bicaco,RS,22
96422,Brazil,bage,RS,3
94852,Brazil,alvorada,RS,32
93807,Brazil,sapiranga,RS,6
97545,Brazil,alegrete,RS,49
99150,Brazil,marau,RS,226
93612,Brazil,estancia velha,RS,4
96735,Brazil,barao do triunfo,RS,4
97230,Brazil,sao joao do polesine,RS,11
99530,Brazil,chapada,RS,41
95076,Brazil,caxias do sul,RS,64
97511,Brazil,uruguaiana,RS,31
98780,Brazil,santa rosa,RS,139
99580,Brazil,nova boa vista,RS,10
93010,Brazil,sao leopoldo,RS,182
95060,Brazil,caxias do sul,RS,45
93940,Brazil,lindolfo collor,RS,15
93040,Brazil,são leopoldo,RS,10
95923,Brazil,marques de souza,RS,10
98790,Brazil,santa rosa,RS,7
98733,Brazil,bozano,RS,9
95174,Brazil,farroupilha,RS,13
93415,Brazil,novo hamburgo,RS,72
97502,Brazil,uruguaiana,RS,194
95933,Brazil,canudos do vale,RS,6
95052,Brazil,caxias do sul,RS,63
95058,Brazil,caxias do sul,RS,36
97030,Brazil,santa maria,RS,104
95833,Brazil,vale verde,RS,3
96790,Brazil,barra do ribeiro,RS,56
96835,Brazil,santa cruz do sul,RS,60
97575,Brazil,santana do livramento,RS,25
97546,Brazil,alegrete,RS,37
95176,Brazil,farroupilha,RS,13
95885,Brazil,imigrante,RS,22
98338,Brazil,novo barreiro,RS,16
99170,Brazil,sertao,RS,26
97950,Brazil,guarani das missoes,RS,31
92130,Brazil,canoas,RS,77
95660,Brazil,tres coroas,RS,93
98005,Brazil,cruz alta,RS,120
98925,Brazil,doutor mauricio cardoso,RS,29
93225,Brazil,sapucaia do sul,RS,19
95893,Brazil,westfalia,RS,8
98930,Brazil,tucunduva,RS,34
99400,Brazil,espumoso,RS,92
95785,Brazil,harmonia,RS,18
95905,Brazil,lajeado,RS,27
93410,Brazil,novo hamburgo,RS,85
94920,Brazil,cachoeirinha,RS,72
95599,Brazil,balneario pinhal,RS,44
97507,Brazil,uruguaiana,RS,43
98118,Brazil,boa vista do cadeado,RS,10
98758,Brazil,nova ramada,RS,5
93218,Brazil,sapucaia do sul,RS,39
94420,Brazil,viamão,RS,7
97340,Brazil,sao sepe,RS,74
96330,Brazil,arroio grande,RS,72
95345,Brazil,protasio alves,RS,4
98796,Brazil,santa rosa,RS,15
96821,Brazil,santa cruz do sul,RS,5
99718,Brazil,paulo bento,RS,8
95240,Brazil,ipe,RS,19
98620,Brazil,padre gonzales,RS,4
99022,Brazil,passo fundo,RS,5
96204,Brazil,rio grande,RS,4
93804,Brazil,sapiranga,RS,23
99020,Brazil,passo fundo,RS,65
99160,Brazil,gentil,RS,6
99490,Brazil,tapera,RS,50
96206,Brazil,rio grande,RS,29
94455,Brazil,viamao,RS,26
99440,Brazil,salto do jacui,RS,40
96020,Brazil,pelotas,RS,250
95535,Brazil,terra de areia,RS,40
94931,Brazil,cachoeirinha,RS,15
95350,Brazil,nova araca,RS,22
95150,Brazil,nova petropolis,RS,95
95607,Brazil,taquara,RS,26
99070,Brazil,passo fundo,RS,135
96270,Brazil,mostardas,RS,59
96178,Brazil,arambare,RS,11
96207,Brazil,rio grande,RS,55
94075,Brazil,gravatai,RS,36
96842,Brazil,santa cruz do sul,RS,3
94195,Brazil,gravatai,RS,17
93270,Brazil,esteio,RS,45
97650,Brazil,itaqui,RS,146
99025,Brazil,passo fundo,RS,103
99032,Brazil,passo fundo,RS,14
99735,Brazil,ponte preta,RS,8
98270,Brazil,pejucara,RS,17
99702,Brazil,erechim,RS,6
94135,Brazil,gravatai,RS,27
94858,Brazil,alvorada,RS,36
97300,Brazil,sao gabriel,RS,208
98335,Brazil,boa vista das missoes,RS,9
95500,Brazil,santo antonio da patrulha,RS,160
95605,Brazil,taquara,RS,4
96843,Brazil,santa cruz do sul,RS,5
98380,Brazil,seberi,RS,45
98789,Brazil,santa rosa,RS,41
98865,Brazil,sao miguel das missoes,RS,23
94510,Brazil,viamão,RS,4
93216,Brazil,sapucaia do sul,RS,38
97400,Brazil,sao pedro do sul,RS,36
98050,Brazil,cruz alta,RS,26
98230,Brazil,quinze de novembro,RS,15
95560,Brazil,torres,RS,277
96060,Brazil,pelotas,RS,52
94853,Brazil,alvorada,RS,50
93995,Brazil,santa maria do herval,RS,17
96640,Brazil,rio pardo,RS,105
95334,Brazil,vila flores,RS,6
94425,Brazil,viamão,RS,4
96395,Brazil,cerrito,RS,15
96216,Brazil,rio grande,RS,43
96190,Brazil,dom feliciano,RS,27
93542,Brazil,novo hamburgo,RS,59
92330,Brazil,canoas,RS,117
95552,Brazil,capivari do sul,RS,36
97410,Brazil,mata,RS,8
98855,Brazil,entre-ijuís,RS,3
92500,Brazil,guaíba,RS,60
96212,Brazil,rio grande,RS,142
96075,Brazil,pelotas,RS,76
98465,Brazil,ametista do sul,RS,25
99900,Brazil,getulio vargas,RS,82
96490,Brazil,piratini,RS,44
94090,Brazil,gravatai,RS,40
97035,Brazil,santa maria,RS,55
98792,Brazil,santa rosa,RS,10
95700,Brazil,bento goncalves,RS,247
98970,Brazil,candido godoi,RS,25
95034,Brazil,caxias do sul,RS,109
93135,Brazil,sao leopoldo,RS,27
95940,Brazil,arroio do meio,RS,97
94960,Brazil,cachoeirinha,RS,96
97850,Brazil,bossoroca,RS,23
97900,Brazil,cerro largo,RS,95
94100,Brazil,gravatai,RS,34
93822,Brazil,sapiranga,RS,5
94495,Brazil,viamao,RS,28
98360,Brazil,rodeio bonito,RS,26
96290,Brazil,tavares,RS,26
90670,Brazil,porto alegre,RS,142
90002,Brazil,porto alegre,RS,4
90020,Brazil,porto alegre,RS,317
90840,Brazil,porto alegre,RS,131
91349,Brazil,porto alegre,RS,3
91410,Brazil,porto alegre,RS,133
90035,Brazil,porto alegre,RS,305
91060,Brazil,porto alegre,RS,84
91020,Brazil,porto alegre,RS,20
91170,Brazil,porto alegre,RS,98
91540,Brazil,porto alegre,RS,77
90010,Brazil,porto alegre,RS,543
91920,Brazil,porto alegre,RS,222
91530,Brazil,porto alegre,RS,162
91350,Brazil,porto alegre,RS,240
91430,Brazil,porto alegre,RS,73
90119,Brazil,porto alegre,RS,7
90540,Brazil,porto alegre,RS,176
91740,Brazil,porto alegre,RS,184
90450,Brazil,porto alegre,RS,227
91781,Brazil,porto alegre,RS,28
90680,Brazil,porto alegre,RS,102
90660,Brazil,porto alegre,RS,101
90480,Brazil,porto alegre,RS,176
90830,Brazil,porto alegre,RS,98
91030,Brazil,porto alegre,RS,96
91786,Brazil,porto alegre,RS,5
90430,Brazil,porto alegre,RS,178
91230,Brazil,porto alegre,RS,63
91110,Brazil,porto alegre,RS,105
91215,Brazil,porto alegre,RS,50
90250,Brazil,porto alegre,RS,137
91520,Brazil,porto alegre,RS,150
90251,Brazil,porto alegre,RS,3
90013,Brazil,porto alegre,RS,9
91310,Brazil,porto alegre,RS,50
91450,Brazil,porto alegre,RS,151
90880,Brazil,porto alegre,RS,107
91370,Brazil,porto alegre,RS,67
91280,Brazil,porto alegre,RS,3
90850,Brazil,porto alegre,RS,113
90230,Brazil,porto alegre,RS,189
91225,Brazil,porto alegre,RS,68
91130,Brazil,porto alegre,RS,201
91510,Brazil,porto alegre,RS,83
90520,Brazil,porto alegre,RS,195
91795,Brazil,porto alegre,RS,7
90110,Brazil,porto alegre,RS,169
90410,Brazil,porto alegre,RS,72
91180,Brazil,porto alegre,RS,104
90470,Brazil,porto alegre,RS,209
90640,Brazil,porto alegre,RS,144
91788,Brazil,porto alegre,RS,34
91771,Brazil,porto alegre,RS,4
91791,Brazil,porto alegre,RS,5
91150,Brazil,porto alegre,RS,115
91210,Brazil,porto alegre,RS,86
91793,Brazil,porto alegre,RS,13
90040,Brazil,porto alegre,RS,234
91380,Brazil,porto alegre,RS,58
90420,Brazil,porto alegre,RS,153
90030,Brazil,porto alegre,RS,107
91712,Brazil,porto alegre,RS,38
91440,Brazil,porto alegre,RS,25
91792,Brazil,porto alegre,RS,11
91420,Brazil,porto alegre,RS,56
91010,Brazil,porto alegre,RS,74
90200,Brazil,porto alegre,RS,72
90690,Brazil,porto alegre,RS,104
90160,Brazil,porto alegre,RS,108
90510,Brazil,porto alegre,RS,64
91770,Brazil,porto alegre,RS,142
91140,Brazil,porto alegre,RS,67
90038,Brazil,porto alegre,RS,4
90150,Brazil,porto alegre,RS,120
90245,Brazil,porto alegre,RS,36
91751,Brazil,porto alegre,RS,107
90220,Brazil,porto alegre,RS,131
91270,Brazil,porto alegre,RS,22
91755,Brazil,porto alegre,RS,93
91570,Brazil,porto alegre,RS,49
90610,Brazil,porto alegre,RS,108
91160,Brazil,porto alegre,RS,68
91760,Brazil,porto alegre,RS,124
90130,Brazil,porto alegre,RS,149
90810,Brazil,porto alegre,RS,139
90550,Brazil,porto alegre,RS,97
90090,Brazil,porto alegre,RS,15
91260,Brazil,porto alegre,RS,105
91750,Brazil,porto alegre,RS,130
91509,Brazil,porto alegre,RS,6
91330,Brazil,porto alegre,RS,190
91120,Brazil,porto alegre,RS,120
91550,Brazil,porto alegre,RS,61
91050,Brazil,porto alegre,RS,88
91250,Brazil,porto alegre,RS,84
90440,Brazil,porto alegre,RS,188
90460,Brazil,porto alegre,RS,209
90560,Brazil,porto alegre,RS,119
91320,Brazil,porto alegre,RS,61
91910,Brazil,porto alegre,RS,240
90570,Brazil,porto alegre,RS,141
90050,Brazil,porto alegre,RS,341
90630,Brazil,porto alegre,RS,116
91240,Brazil,porto alegre,RS,76
91900,Brazil,porto alegre,RS,137
91560,Brazil,porto alegre,RS,36
90619,Brazil,porto alegre,RS,8
91720,Brazil,porto alegre,RS,180
91787,Brazil,porto alegre,RS,206
90870,Brazil,porto alegre,RS,75
90620,Brazil,porto alegre,RS,228
91710,Brazil,porto alegre,RS,70
91360,Brazil,porto alegre,RS,95
90240,Brazil,porto alegre,RS,207
90650,Brazil,porto alegre,RS,128
90018,Brazil,porto alegre,RS,13
91340,Brazil,porto alegre,RS,133
91040,Brazil,porto alegre,RS,126
91220,Brazil,porto alegre,RS,63
91780,Brazil,porto alegre,RS,82
91778,Brazil,porto alegre,RS,10
90820,Brazil,porto alegre,RS,102
91790,Brazil,porto alegre,RS,109
82120,Brazil,curitiba,PR,65
81540,Brazil,curitiba,PR,101
81580,Brazil,curitiba,PR,82
82200,Brazil,curitiba,PR,103
81825,Brazil,curitiba,PR,27
81240,Brazil,curitiba,PR,64
81250,Brazil,curitiba,PR,69
82860,Brazil,curitiba,PR,15
81270,Brazil,curitiba,PR,133
81460,Brazil,curitiba,PR,113
82530,Brazil,curitiba,PR,77
81880,Brazil,curitiba,PR,49
81130,Brazil,curitiba,PR,142
81560,Brazil,curitiba,PR,106
81925,Brazil,curitiba,PR,117
81910,Brazil,curitiba,PR,91
82820,Brazil,curitiba,PR,163
82650,Brazil,curitiba,PR,51
80430,Brazil,curitiba,PR,150
80220,Brazil,curitiba,PR,178
81935,Brazil,curitiba,PR,86
80620,Brazil,curitiba,PR,312
80710,Brazil,curitiba,PR,111
80020,Brazil,curitiba,PR,198
81490,Brazil,curitiba,PR,101
82710,Brazil,curitiba,PR,58
80440,Brazil,curitiba,PR,58
81150,Brazil,curitiba,PR,110
81550,Brazil,curitiba,PR,69
82510,Brazil,curitiba,PR,197
81210,Brazil,curitiba,PR,113
81670,Brazil,curitiba,PR,202
80540,Brazil,curitiba,PR,220
80510,Brazil,curitiba,PR,99
80060,Brazil,curitiba,PR,281
81310,Brazil,curitiba,PR,85
80030,Brazil,curitiba,PR,304
81720,Brazil,curitiba,PR,76
81265,Brazil,curitiba,PR,22
81230,Brazil,curitiba,PR,138
81510,Brazil,curitiba,PR,88
82700,Brazil,curitiba,PR,48
82930,Brazil,curitiba,PR,93
81290,Brazil,curitiba,PR,27
80740,Brazil,curitiba,PR,70
82100,Brazil,curitiba,PR,74
81110,Brazil,curitiba,PR,149
80820,Brazil,curitiba,PR,69
82900,Brazil,curitiba,PR,78
82821,Brazil,curitiba,PR,3
82940,Brazil,curitiba,PR,94
82320,Brazil,curitiba,PR,101
80210,Brazil,curitiba,PR,64
80330,Brazil,curitiba,PR,140
82810,Brazil,curitiba,PR,147
82110,Brazil,curitiba,PR,38
81520,Brazil,curitiba,PR,60
82990,Brazil,curitiba,PR,22
81650,Brazil,curitiba,PR,95
81010,Brazil,curitiba,PR,85
80035,Brazil,curitiba,PR,230
82220,Brazil,curitiba,PR,118
80420,Brazil,curitiba,PR,320
82720,Brazil,curitiba,PR,49
82025,Brazil,curitiba,PR,25
81770,Brazil,curitiba,PR,98
81850,Brazil,curitiba,PR,55
82960,Brazil,curitiba,PR,58
81530,Brazil,curitiba,PR,120
82640,Brazil,curitiba,PR,102
81170,Brazil,curitiba,PR,92
81050,Brazil,curitiba,PR,187
82560,Brazil,curitiba,PR,197
81330,Brazil,curitiba,PR,102
82305,Brazil,curitiba,PR,3
82590,Brazil,curitiba,PR,13
82310,Brazil,curitiba,PR,77
81940,Brazil,curitiba,PR,49
81220,Brazil,curitiba,PR,71
82400,Brazil,curitiba,PR,77
82130,Brazil,curitiba,PR,87
81320,Brazil,curitiba,PR,110
82115,Brazil,curitiba,PR,49
81590,Brazil,curitiba,PR,57
81315,Brazil,curitiba,PR,37
81810,Brazil,curitiba,PR,141
81610,Brazil,curitiba,PR,35
82015,Brazil,curitiba,PR,94
82840,Brazil,curitiba,PR,159
80320,Brazil,curitiba,PR,282
80250,Brazil,curitiba,PR,303
81830,Brazil,curitiba,PR,128
80230,Brazil,curitiba,PR,186
82800,Brazil,curitiba,PR,67
82020,Brazil,curitiba,PR,48
82515,Brazil,curitiba,PR,100
82920,Brazil,curitiba,PR,65
80410,Brazil,curitiba,PR,131
82410,Brazil,curitiba,PR,133
80240,Brazil,curitiba,PR,499
81870,Brazil,curitiba,PR,88
80610,Brazil,curitiba,PR,290
82520,Brazil,curitiba,PR,97
81710,Brazil,curitiba,PR,89
81200,Brazil,curitiba,PR,217
80045,Brazil,curitiba,PR,145
81480,Brazil,curitiba,PR,61
82970,Brazil,curitiba,PR,67
80310,Brazil,curitiba,PR,105
80215,Brazil,curitiba,PR,94
81820,Brazil,curitiba,PR,83
80810,Brazil,curitiba,PR,87
80040,Brazil,curitiba,PR,130
80520,Brazil,curitiba,PR,131
81630,Brazil,curitiba,PR,120
81860,Brazil,curitiba,PR,29
80730,Brazil,curitiba,PR,411
81570,Brazil,curitiba,PR,95
82315,Brazil,curitiba,PR,67
80630,Brazil,curitiba,PR,122
81305,Brazil,curitiba,PR,16
80530,Brazil,curitiba,PR,233
81312,Brazil,curitiba,PR,22
82620,Brazil,curitiba,PR,76
81280,Brazil,curitiba,PR,146
81070,Brazil,curitiba,PR,141
81920,Brazil,curitiba,PR,120
82950,Brazil,curitiba,PR,18
82010,Brazil,curitiba,PR,47
81750,Brazil,curitiba,PR,173
80010,Brazil,curitiba,PR,251
81450,Brazil,curitiba,PR,60
81730,Brazil,curitiba,PR,131
81690,Brazil,curitiba,PR,46
82600,Brazil,curitiba,PR,113
81030,Brazil,curitiba,PR,108
81900,Brazil,curitiba,PR,109
82300,Brazil,curitiba,PR,78
82210,Brazil,curitiba,PR,34
82980,Brazil,curitiba,PR,60
82540,Brazil,curitiba,PR,114
82630,Brazil,curitiba,PR,116
81260,Brazil,curitiba,PR,43
80050,Brazil,curitiba,PR,308
81930,Brazil,curitiba,PR,59
82030,Brazil,curitiba,PR,78
81350,Brazil,curitiba,PR,73
81020,Brazil,curitiba,PR,153
86465,Brazil,guapirama,PR,21
85139,Brazil,vitoria,PR,5
83203,Brazil,paranagua,PR,175
84073,Brazil,ponta grossa,PR,39
86630,Brazil,centenario do sul,PR,34
87309,Brazil,campo mourão,PR,4
83410,Brazil,colombo,PR,87
86950,Brazil,fenix,PR,15
85808,Brazil,cascavel,PR,6
85440,Brazil,ubiratã,PR,23
86165,Brazil,florestopolis,PR,48
83324,Brazil,pinhais,PR,83
83750,Brazil,lapa,PR,145
86601,Brazil,rolandia,PR,16
87030,Brazil,maringa,PR,129
85750,Brazil,planalto,PR,34
85900,Brazil,toledo,PR,125
83406,Brazil,colombo,PR,48
83513,Brazil,almirante tamandare,PR,8
85835,Brazil,jesuítas,PR,8
86613,Brazil,pitangueiras,PR,8
86015,Brazil,londrina,PR,114
85501,Brazil,pato branco,PR,263
87890,Brazil,terra rica,PR,92
86047,Brazil,londrina,PR,139
87202,Brazil,cianorte,PR,4
85530,Brazil,clevelândia,PR,12
87111,Brazil,sarandi,PR,68
85550,Brazil,coronel vivida,PR,127
85926,Brazil,vila nova,PR,9
85670,Brazil,salto do lontra,PR,68
86790,Brazil,lobato,PR,34
85905,Brazil,toledo,PR,74
84570,Brazil,mallet,PR,62
86703,Brazil,arapongas,PR,50
85840,Brazil,ceu azul,PR,47
85710,Brazil,santo antônio do sudoeste,PR,6
86938,Brazil,godoy moreira,PR,4
83707,Brazil,araucária,PR,13
84980,Brazil,sao jose da boa vista,PR,12
86460,Brazil,abatia,PR,22
87730,Brazil,santo antonio do caiua,PR,8
83408,Brazil,colombo,PR,145
86045,Brazil,londrina,PR,23
85816,Brazil,cascavel,PR,92
84950,Brazil,wenceslau braz,PR,96
86490,Brazil,ribeirão do pinhal,PR,9
86810,Brazil,apucarana,PR,17
86925,Brazil,borrazopolis,PR,31
84925,Brazil,pinhalão,PR,5
84172,Brazil,castro,PR,79
84071,Brazil,ponta grossa,PR,23
85430,Brazil,braganey,PR,11
86290,Brazil,rancho alegre,PR,9
86880,Brazil,ariranha do ivai,PR,7
84430,Brazil,imbituva,PR,83
86604,Brazil,rolandia,PR,58
84535,Brazil,fernandes pinheiro,PR,6
85503,Brazil,pato branco,PR,39
85601,Brazil,francisco beltrão,PR,53
85995,Brazil,santa rita do oeste,PR,3
87130,Brazil,ivatuba,PR,8
87960,Brazil,marilena,PR,18
85950,Brazil,palotina,PR,195
87265,Brazil,quinta do sol,PR,25
85450,Brazil,campo bonito,PR,9
86990,Brazil,marialva,PR,137
84605,Brazil,união da vitória,PR,4
83320,Brazil,pinhais,PR,72
84300,Brazil,tibagi,PR,45
85505,Brazil,pato branco,PR,65
86020,Brazil,londrina,PR,300
86770,Brazil,santa fé,PR,12
87710,Brazil,paranavaí,PR,8
83708,Brazil,araucária,PR,10
86340,Brazil,sertaneja,PR,32
83090,Brazil,são josé dos pinhais,PR,13
86062,Brazil,londrina,PR,67
86086,Brazil,londrina,PR,22
83512,Brazil,almirante tamandare,PR,9
85880,Brazil,itaipulândia,PR,12
86031,Brazil,londrina,PR,44
84530,Brazil,teixeira soares,PR,22
83330,Brazil,pinhais,PR,43
86935,Brazil,lunardelli,PR,15
86808,Brazil,apucarana,PR,40
85819,Brazil,cascavel,PR,120
85708,Brazil,bom jesus do sul,PR,12
84240,Brazil,pirai do sul,PR,87
84930,Brazil,jaboti,PR,23
85863,Brazil,foz do iguacu,PR,44
85817,Brazil,cascavel,PR,40
86088,Brazil,londrina,PR,26
86755,Brazil,ângulo,PR,4
84262,Brazil,telêmaco borba,PR,6
86670,Brazil,itaguajé,PR,4
86055,Brazil,londrina,PR,130
83055,Brazil,são josé dos pinhais,PR,9
83412,Brazil,colombo,PR,30
83701,Brazil,araucaria,PR,63
87020,Brazil,maringá,PR,36
85027,Brazil,guarapuava,PR,23
83709,Brazil,araucaria,PR,93
87120,Brazil,floresta,PR,17
85685,Brazil,nova prata do iguaçu,PR,8
86189,Brazil,cambe,PR,5
84940,Brazil,siqueira campos,PR,99
86660,Brazil,santa ines,PR,3
87702,Brazil,paranavai,PR,26
87770,Brazil,são carlos do ivaí,PR,11
87306,Brazil,campo mourão,PR,3
83880,Brazil,rio negro,PR,169
87209,Brazil,cianorte,PR,47
85065,Brazil,guarapuava,PR,45
87555,Brazil,sao jorge do patrocinio,PR,20
87083,Brazil,maringa,PR,123
83218,Brazil,paranaguá,PR,4
84261,Brazil,telêmaco borba,PR,12
87910,Brazil,santa isabel do ivai,PR,34
86084,Brazil,londrina,PR,51
83820,Brazil,fazenda rio grande,PR,89
86760,Brazil,munhoz de melo,PR,20
83825,Brazil,fazenda rio grande,PR,5
83606,Brazil,campo largo,PR,74
85010,Brazil,guarapuava,PR,177
87325,Brazil,farol,PR,7
87538,Brazil,perobal,PR,19
86186,Brazil,cambe,PR,33
